file_id	subzip_id	relative_path	filename	ext	size_bytes	line_count	col_count	is_ascii	has_header	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	status	notes	first_lines	used_for_points	data_layout	lon_col	lat_col	depth_col	date_col	time_col	sonar_idx_col	cruise_id_guess	date_guess	track_kind
KR13-16_bathymetry_dmo::darwin-data-kairei-kr13-16-bathymetry_e.pdf	KR13-16_bathymetry_dmo	KR13-16_bathymetry_dmo/darwin-data-kairei-kr13-16-bathymetry_e.pdf	darwin-data-kairei-kr13-16-bathymetry_e.pdf	.pdf	831249												non_dat			False	unknown_or_non_bathymetry									
KR13-16_bathymetry_dmo::terms_conditions_jp.pdf	KR13-16_bathymetry_dmo	KR13-16_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY12-02_bathymetry_dmo::terms_conditions_eng.pdf	KY12-02_bathymetry_dmo	KY12-02_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY12-02_bathymetry_dmo::terms_conditions_jp.pdf	KY12-02_bathymetry_dmo	KY12-02_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY12-02_bathymetry_dmo::darwin-data-kaiyo-ky12-02-bathymetry_e.pdf	KY12-02_bathymetry_dmo	KY12-02_bathymetry_dmo/darwin-data-kaiyo-ky12-02-bathymetry_e.pdf	darwin-data-kaiyo-ky12-02-bathymetry_e.pdf	.pdf	766594												non_dat			False	unknown_or_non_bathymetry									
KY12-02_bathymetry_dmo::darwin-data-kaiyo-ky12-02-bathymetry_j.pdf	KY12-02_bathymetry_dmo	KY12-02_bathymetry_dmo/darwin-data-kaiyo-ky12-02-bathymetry_j.pdf	darwin-data-kaiyo-ky12-02-bathymetry_j.pdf	.pdf	875232												non_dat			False	unknown_or_non_bathymetry									
KY07-02_bathymetry_dmo::terms_conditions_eng.pdf	KY07-02_bathymetry_dmo	KY07-02_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY07-02_bathymetry_dmo::darwin-data-kaiyo-ky07-02-bathymetry_e.pdf	KY07-02_bathymetry_dmo	KY07-02_bathymetry_dmo/darwin-data-kaiyo-ky07-02-bathymetry_e.pdf	darwin-data-kaiyo-ky07-02-bathymetry_e.pdf	.pdf	689817												non_dat			False	unknown_or_non_bathymetry									
KY07-02_bathymetry_dmo::darwin-data-kaiyo-ky07-02-bathymetry_j.pdf	KY07-02_bathymetry_dmo	KY07-02_bathymetry_dmo/darwin-data-kaiyo-ky07-02-bathymetry_j.pdf	darwin-data-kaiyo-ky07-02-bathymetry_j.pdf	.pdf	790292												non_dat			False	unknown_or_non_bathymetry									
KY07-02_bathymetry_dmo::terms_conditions_jp.pdf	KY07-02_bathymetry_dmo	KY07-02_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR09-09_leg1_bathymetry_dmo::darwin-data-kairei-kr09-09_leg1-bathymetry_e.pdf	KR09-09_leg1_bathymetry_dmo	KR09-09_leg1_bathymetry_dmo/darwin-data-kairei-kr09-09_leg1-bathymetry_e.pdf	darwin-data-kairei-kr09-09_leg1-bathymetry_e.pdf	.pdf	905943												non_dat			False	unknown_or_non_bathymetry									
KR09-09_leg1_bathymetry_dmo::terms_conditions_eng.pdf	KR09-09_leg1_bathymetry_dmo	KR09-09_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR09-09_leg1_bathymetry_dmo::terms_conditions_jp.pdf	KR09-09_leg1_bathymetry_dmo	KR09-09_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR09-09_leg1_bathymetry_dmo::darwin-data-kairei-kr09-09_leg1-bathymetry_j.pdf	KR09-09_leg1_bathymetry_dmo	KR09-09_leg1_bathymetry_dmo/darwin-data-kairei-kr09-09_leg1-bathymetry_j.pdf	darwin-data-kairei-kr09-09_leg1-bathymetry_j.pdf	.pdf	1011317												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg1_bathymetry_dmo::terms_conditions_eng.pdf	MR03-K04_leg1_bathymetry_dmo	MR03-K04_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg1_bathymetry_dmo::darwin-data-mirai-mr03-k04_leg1-bathymetry_e.pdf	MR03-K04_leg1_bathymetry_dmo	MR03-K04_leg1_bathymetry_dmo/darwin-data-mirai-mr03-k04_leg1-bathymetry_e.pdf	darwin-data-mirai-mr03-k04_leg1-bathymetry_e.pdf	.pdf	560819												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg1_bathymetry_dmo::terms_conditions_jp.pdf	MR03-K04_leg1_bathymetry_dmo	MR03-K04_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg1_bathymetry_dmo::darwin-data-mirai-mr03-k04_leg1-bathymetry_j.pdf	MR03-K04_leg1_bathymetry_dmo	MR03-K04_leg1_bathymetry_dmo/darwin-data-mirai-mr03-k04_leg1-bathymetry_j.pdf	darwin-data-mirai-mr03-k04_leg1-bathymetry_j.pdf	.pdf	648404												non_dat			False	unknown_or_non_bathymetry									
KM17-06C_bathymetry_dmo::terms_conditions_eng.pdf	KM17-06C_bathymetry_dmo	KM17-06C_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KM17-06C_bathymetry_dmo::darwin-data-kaimei-km17-06c-bathymetry_e.pdf	KM17-06C_bathymetry_dmo	KM17-06C_bathymetry_dmo/darwin-data-kaimei-km17-06c-bathymetry_e.pdf	darwin-data-kaimei-km17-06c-bathymetry_e.pdf	.pdf	794436												non_dat			False	unknown_or_non_bathymetry									
KM17-06C_bathymetry_dmo::terms_conditions_jp.pdf	KM17-06C_bathymetry_dmo	KM17-06C_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KM17-06C_bathymetry_dmo::darwin-data-kaimei-km17-06c-bathymetry_j.pdf	KM17-06C_bathymetry_dmo	KM17-06C_bathymetry_dmo/darwin-data-kaimei-km17-06c-bathymetry_j.pdf	darwin-data-kaimei-km17-06c-bathymetry_j.pdf	.pdf	746133												non_dat			False	unknown_or_non_bathymetry									
KR02-10_bathymetry_dmo::darwin-data-kairei-kr02-10-bathymetry_e.pdf	KR02-10_bathymetry_dmo	KR02-10_bathymetry_dmo/darwin-data-kairei-kr02-10-bathymetry_e.pdf	darwin-data-kairei-kr02-10-bathymetry_e.pdf	.pdf	875336												non_dat			False	unknown_or_non_bathymetry									
KR02-10_bathymetry_dmo::terms_conditions_eng.pdf	KR02-10_bathymetry_dmo	KR02-10_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR02-10_bathymetry_dmo::darwin-data-kairei-kr02-10-bathymetry_j.pdf	KR02-10_bathymetry_dmo	KR02-10_bathymetry_dmo/darwin-data-kairei-kr02-10-bathymetry_j.pdf	darwin-data-kairei-kr02-10-bathymetry_j.pdf	.pdf	981654												non_dat			False	unknown_or_non_bathymetry									
KR02-10_bathymetry_dmo::terms_conditions_jp.pdf	KR02-10_bathymetry_dmo	KR02-10_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR17-15C_leg1_bathymetry_dmo::terms_conditions_eng.pdf	KR17-15C_leg1_bathymetry_dmo	KR17-15C_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR17-15C_leg1_bathymetry_dmo::darwin-data-kairei-kr17-15c_leg1-bathymetry_j.pdf	KR17-15C_leg1_bathymetry_dmo	KR17-15C_leg1_bathymetry_dmo/darwin-data-kairei-kr17-15c_leg1-bathymetry_j.pdf	darwin-data-kairei-kr17-15c_leg1-bathymetry_j.pdf	.pdf	713399												non_dat			False	unknown_or_non_bathymetry									
KR17-15C_leg1_bathymetry_dmo::terms_conditions_jp.pdf	KR17-15C_leg1_bathymetry_dmo	KR17-15C_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
