file_id	input_path	output_path	rows_read	rows_written	qc_pass_count	qc_fail_count	qc_pass_rate	fail_lon	fail_lat	fail_depth_positive	fail_depth_extreme	fail_elev_negative	fail_nan	fail_zero_depth	status	notes
KY08-03_leg2_bathymetry_dmo::20080422.dat	derived/points_raw/KY08-03_leg2_bathymetry_dmo__20080422.parquet	derived/points_qc/KY08-03_leg2_bathymetry_dmo__20080422.parquet	143165	143165	143165	0	1.0	0	0	0	0	0	0	0	ok	
KY08-03_leg2_bathymetry_dmo::20080418.dat	derived/points_raw/KY08-03_leg2_bathymetry_dmo__20080418.parquet	derived/points_qc/KY08-03_leg2_bathymetry_dmo__20080418.parquet	8638	8638	8638	0	1.0	0	0	0	0	0	0	0	ok	
KY08-03_leg2_bathymetry_dmo::20080416.dat	derived/points_raw/KY08-03_leg2_bathymetry_dmo__20080416.parquet	derived/points_qc/KY08-03_leg2_bathymetry_dmo__20080416.parquet	137452	137452	137452	0	1.0	0	0	0	0	0	0	0	ok	
KY08-03_leg2_bathymetry_dmo::20080423.dat	derived/points_raw/KY08-03_leg2_bathymetry_dmo__20080423.parquet	derived/points_qc/KY08-03_leg2_bathymetry_dmo__20080423.parquet	256535	256535	256535	0	1.0	0	0	0	0	0	0	0	ok	
KM20-E02_bathymetry_dmo::KM20-E02_t.dat	derived/points_raw/KM20-E02_bathymetry_dmo__KM20-E02_t.parquet	derived/points_qc/KM20-E02_bathymetry_dmo__KM20-E02_t.parquet	1553650	1553650	1553650	0	1.0	0	0	0	0	0	0	0	ok	
KM20-E02_bathymetry_dmo::KM20-E02.dat	derived/points_raw/KM20-E02_bathymetry_dmo__KM20-E02.parquet	derived/points_qc/KM20-E02_bathymetry_dmo__KM20-E02.parquet	1310130	1310130	1310130	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050924.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050924.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050924.parquet	588317	588317	588317	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051017.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051017.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051017.parquet	724061	724061	724061	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050915.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050915.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050915.parquet	514580	514580	514580	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051006.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051006.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051006.parquet	553535	553535	553535	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051014.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051014.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051014.parquet	659934	659934	659934	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051018.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051018.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051018.parquet	801274	801274	801274	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050928.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050928.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050928.parquet	652140	652140	652140	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051004.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051004.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051004.parquet	437559	437559	437559	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050914.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050914.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050914.parquet	122199	122199	122199	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050925.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050925.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050925.parquet	612498	612498	612498	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051013.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051013.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051013.parquet	644278	644278	644278	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051024.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051024.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051024.parquet	700433	700433	700433	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050916.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050916.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050916.parquet	636262	636262	636262	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051012.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051012.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051012.parquet	636173	636173	636173	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051015.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051015.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051015.parquet	418409	418409	418409	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051009.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051009.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051009.parquet	611433	611433	611433	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051016.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051016.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051016.parquet	430966	430966	430966	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051023.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051023.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051023.parquet	863307	863307	863307	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051003.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051003.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051003.parquet	414597	414597	414597	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050926.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050926.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050926.parquet	583572	583572	583572	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051011.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051011.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051011.parquet	616256	616256	616256	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050918.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050918.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050918.parquet	611142	611142	611142	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050927.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050927.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050927.parquet	624257	624257	624257	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050930.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050930.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050930.parquet	938647	938647	938647	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051002.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051002.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051002.parquet	608260	608260	608260	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050919.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050919.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050919.parquet	613005	613005	613005	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051005.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051005.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051005.parquet	535796	535796	535796	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051007.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051007.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051007.parquet	553858	553858	553858	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051019.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051019.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051019.parquet	855518	855518	855518	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050921.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050921.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050921.parquet	606048	606048	606048	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051001.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051001.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051001.parquet	1080217	1080217	1080217	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050929.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050929.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050929.parquet	565144	565144	565144	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051010.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051010.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051010.parquet	451564	451564	451564	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051022.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051022.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051022.parquet	882612	882612	882612	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051008.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051008.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051008.parquet	559967	559967	559967	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050923.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050923.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050923.parquet	629664	629664	629664	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051020.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051020.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051020.parquet	414907	414907	414907	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050922.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050922.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050922.parquet	617542	617542	617542	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20051021.dat	derived/points_raw/MR05-04_bathymetry_dmo__20051021.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20051021.parquet	705119	705119	705119	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050917.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050917.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050917.parquet	585756	585756	585756	0	1.0	0	0	0	0	0	0	0	ok	
MR05-04_bathymetry_dmo::20050920.dat	derived/points_raw/MR05-04_bathymetry_dmo__20050920.parquet	derived/points_qc/MR05-04_bathymetry_dmo__20050920.parquet	610731	610731	610731	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060108.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060108.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060108.parquet	1050996	1050996	1050996	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060116.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060116.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060116.parquet	759131	759131	759131	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060122.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060122.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060122.parquet	23377	23377	23377	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060110.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060110.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060110.parquet	618153	618153	618153	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060111.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060111.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060111.parquet	40151	40151	40151	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060107.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060107.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060107.parquet	719965	719965	719965	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060114.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060114.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060114.parquet	527884	527884	527884	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060113.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060113.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060113.parquet	70860	70860	70860	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060115.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060115.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060115.parquet	1187426	1187426	1187426	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060106.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060106.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060106.parquet	139767	139767	139767	0	1.0	0	0	0	0	0	0	0	ok	
KR06-01_bathymetry_dmo::20060109.dat	derived/points_raw/KR06-01_bathymetry_dmo__20060109.parquet	derived/points_qc/KR06-01_bathymetry_dmo__20060109.parquet	707620	707620	707620	0	1.0	0	0	0	0	0	0	0	ok	
KR11-04_leg1_bathymetry_dmo::20110220.dat	derived/points_raw/KR11-04_leg1_bathymetry_dmo__20110220.parquet	derived/points_qc/KR11-04_leg1_bathymetry_dmo__20110220.parquet	13897	13897	13897	0	1.0	0	0	0	0	0	0	0	ok	
KR11-04_leg1_bathymetry_dmo::20110219.dat	derived/points_raw/KR11-04_leg1_bathymetry_dmo__20110219.parquet	derived/points_qc/KR11-04_leg1_bathymetry_dmo__20110219.parquet	259348	259348	259348	0	1.0	0	0	0	0	0	0	0	ok	
KR11-04_leg1_bathymetry_dmo::T20110219.dat	derived/points_raw/KR11-04_leg1_bathymetry_dmo__T20110219.parquet	derived/points_qc/KR11-04_leg1_bathymetry_dmo__T20110219.parquet	327356	327356	327356	0	1.0	0	0	0	0	0	0	0	ok	
KR11-04_leg1_bathymetry_dmo::T20110220.dat	derived/points_raw/KR11-04_leg1_bathymetry_dmo__T20110220.parquet	derived/points_qc/KR11-04_leg1_bathymetry_dmo__T20110220.parquet	377380	377380	377380	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031205.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031205.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031205.parquet	268178	268178	268178	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031118.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031118.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031118.parquet	422812	422812	422812	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031202.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031202.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031202.parquet	725869	725869	725869	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031203.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031203.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031203.parquet	718286	718286	718286	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031127.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031127.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031127.parquet	660259	660259	660259	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031129.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031129.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031129.parquet	455572	455572	455572	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031204.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031204.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031204.parquet	671083	671083	671083	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031125.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031125.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031125.parquet	80845	80845	80845	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031122.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031122.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031122.parquet	567780	567780	567780	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031128.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031128.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031128.parquet	183010	183010	183010	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031130.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031130.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031130.parquet	232382	232382	232382	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031201.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031201.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031201.parquet	556135	556135	556135	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031116.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031116.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031116.parquet	185562	185562	185562	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031119.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031119.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031119.parquet	390140	390140	390140	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031126.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031126.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031126.parquet	662402	662402	662402	0	1.0	0	0	0	0	0	0	0	ok	
KR03-13_bathymetry_dmo::20031123.dat	derived/points_raw/KR03-13_bathymetry_dmo__20031123.parquet	derived/points_qc/KR03-13_bathymetry_dmo__20031123.parquet	505697	505697	505697	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090322.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090322.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090322.parquet	489919	489919	489919	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090317.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090317.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090317.parquet	382579	382579	382579	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090320.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090320.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090320.parquet	331531	331531	331531	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090319.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090319.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090319.parquet	32203	32203	32203	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090312.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090312.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090312.parquet	821470	821470	821470	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090315.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090315.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090315.parquet	441101	441101	441101	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090326.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090326.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090326.parquet	659121	659121	659121	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090314.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090314.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090314.parquet	365756	365756	365756	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090318.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090318.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090318.parquet	474281	474281	474281	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090316.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090316.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090316.parquet	8280	8280	8280	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090325.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090325.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090325.parquet	434534	434534	434534	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090327.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090327.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090327.parquet	1137486	1137486	1137486	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090328.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090328.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090328.parquet	889718	889718	889718	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090324.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090324.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090324.parquet	452163	452163	452163	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090323.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090323.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090323.parquet	463794	463794	463794	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090321.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090321.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090321.parquet	379005	379005	379005	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090313.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090313.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090313.parquet	1016009	1016009	1016009	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090310.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090310.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090310.parquet	1461409	1461409	1461409	0	1.0	0	0	0	0	0	0	0	ok	
KY09-01_leg2_bathymetry_dmo::20090311.dat	derived/points_raw/KY09-01_leg2_bathymetry_dmo__20090311.parquet	derived/points_qc/KY09-01_leg2_bathymetry_dmo__20090311.parquet	1525971	1525971	1525971	0	1.0	0	0	0	0	0	0	0	ok	
KY15-07_bathymetry_dmo::T20150424.dat	derived/points_raw/KY15-07_bathymetry_dmo__T20150424.parquet	derived/points_qc/KY15-07_bathymetry_dmo__T20150424.parquet	984121	984121	984121	0	1.0	0	0	0	0	0	0	0	ok	
KY15-07_bathymetry_dmo::20150425.dat	derived/points_raw/KY15-07_bathymetry_dmo__20150425.parquet	derived/points_qc/KY15-07_bathymetry_dmo__20150425.parquet	85256	85256	85256	0	1.0	0	0	0	0	0	0	0	ok	
KY02-11_leg2_bathymetry_dmo::20021122.dat	derived/points_raw/KY02-11_leg2_bathymetry_dmo__20021122.parquet	derived/points_qc/KY02-11_leg2_bathymetry_dmo__20021122.parquet	1003282	1003282	1003282	0	1.0	0	0	0	0	0	0	0	ok	
KY02-11_leg2_bathymetry_dmo::20021124.dat	derived/points_raw/KY02-11_leg2_bathymetry_dmo__20021124.parquet	derived/points_qc/KY02-11_leg2_bathymetry_dmo__20021124.parquet	8891	8891	8891	0	1.0	0	0	0	0	0	0	0	ok	
KY02-11_leg2_bathymetry_dmo::20021123.dat	derived/points_raw/KY02-11_leg2_bathymetry_dmo__20021123.parquet	derived/points_qc/KY02-11_leg2_bathymetry_dmo__20021123.parquet	1111418	1111418	1111418	0	1.0	0	0	0	0	0	0	0	ok	
KY02-11_leg2_bathymetry_dmo::20021119.dat	derived/points_raw/KY02-11_leg2_bathymetry_dmo__20021119.parquet	derived/points_qc/KY02-11_leg2_bathymetry_dmo__20021119.parquet	893574	893574	893574	0	1.0	0	0	0	0	0	0	0	ok	
KY02-11_leg2_bathymetry_dmo::20021118.dat	derived/points_raw/KY02-11_leg2_bathymetry_dmo__20021118.parquet	derived/points_qc/KY02-11_leg2_bathymetry_dmo__20021118.parquet	1519084	1519084	1519084	0	1.0	0	0	0	0	0	0	0	ok	
KR20-11_bathymetry_dmo::KR20-11.dat	derived/points_raw/KR20-11_bathymetry_dmo__KR20-11.parquet	derived/points_qc/KR20-11_bathymetry_dmo__KR20-11.parquet	389528	389528	389528	0	1.0	0	0	0	0	0	0	0	ok	
KR20-11_bathymetry_dmo::KR20-11_t.dat	derived/points_raw/KR20-11_bathymetry_dmo__KR20-11_t.parquet	derived/points_qc/KR20-11_bathymetry_dmo__KR20-11_t.parquet	161317	161317	161317	0	1.0	0	0	0	0	0	0	0	ok	
KS-19-11_bathymetry_dmo::KS-19-11_t.dat	derived/points_raw/KS-19-11_bathymetry_dmo__KS-19-11_t.parquet	derived/points_qc/KS-19-11_bathymetry_dmo__KS-19-11_t.parquet	755606	755606	755606	0	1.0	0	0	0	0	0	0	0	ok	
KR16-15_bathymetry_dmo::KR16-15_bathymetry_dmo/2_OpenCheckData/KR16-15/KR16-15.dat	derived/points_raw/KR16-15_bathymetry_dmo__KR16-15_bathymetry_dmo__2_OpenCheckData__KR16-15__KR16-15.parquet	derived/points_qc/KR16-15_bathymetry_dmo__KR16-15_bathymetry_dmo__2_OpenCheckData__KR16-15__KR16-15.parquet	50965	50965	50965	0	1.0	0	0	0	0	0	0	0	ok	
KR16-15_bathymetry_dmo::KR16-15_bathymetry_dmo/2_OpenCheckData/KR16-15_transit/KR16-15_t.dat	derived/points_raw/KR16-15_bathymetry_dmo__KR16-15_bathymetry_dmo__2_OpenCheckData__KR16-15_transit__KR16-15_t.parquet	derived/points_qc/KR16-15_bathymetry_dmo__KR16-15_bathymetry_dmo__2_OpenCheckData__KR16-15_transit__KR16-15_t.parquet	9201	9201	9201	0	1.0	0	0	0	0	0	0	0	ok	
