file_id	cruise_id_guess	subzip_id	source_file	track_kind	data_layout	line_count	n_file_cells	n_points_total	quality_flag	exclude_from_primary_cells	flag_reason	flag_source	residual_other_cruise_median	residual_other_cruise_mad	residual_other_cruise_rmse	residual_other_file_median	residual_other_file_mad	residual_other_file_rmse	recommended_action_from_06a	action_reason_from_06a
KR10-05_bathymetry_dmo::20100318.dat	KR10-05	KR10-05_bathymetry_dmo	KR10-05_bathymetry_dmo/20100318.dat	unknown_or_survey	lon_lat_depth_3col	69613.0	48	69613	keep	False										
KR10-06_leg1_bathymetry_dmo::20100513.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/20100513.dat	unknown_or_survey	lon_lat_depth_3col	120675.0	123	120675	keep	False										
KR10-06_leg1_bathymetry_dmo::20100514.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/20100514.dat	unknown_or_survey	lon_lat_depth_3col	675683.0	809	675683	keep	False										
KR10-06_leg1_bathymetry_dmo::20100515.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/20100515.dat	unknown_or_survey	lon_lat_depth_3col	719382.0	634	719382	keep	False										
KR10-06_leg1_bathymetry_dmo::20100516.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/20100516.dat	unknown_or_survey	lon_lat_depth_3col	29445.0	57	29445	keep	False										
KR10-06_leg1_bathymetry_dmo::T20100513.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/T20100513.dat	transit	lon_lat_depth_3col	73434.0	144	73434	keep	False										
KR10-06_leg1_bathymetry_dmo::T20100516.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/T20100516.dat	transit	lon_lat_depth_3col	830659.0	967	830659	keep	False										
KR10-06_leg1_bathymetry_dmo::T20100517.dat	KR10-06	KR10-06_leg1_bathymetry_dmo	KR10-06_leg1_bathymetry_dmo/T20100517.dat	transit	lon_lat_depth_3col	630.0	3	630	keep	False										
KR10-06_leg2_bathymetry_dmo::20100517.dat	KR10-06	KR10-06_leg2_bathymetry_dmo	KR10-06_leg2_bathymetry_dmo/20100517.dat	unknown_or_survey	lon_lat_depth_3col	19001.0	123	19001	keep	False										
KR10-06_leg2_bathymetry_dmo::20100518.dat	KR10-06	KR10-06_leg2_bathymetry_dmo	KR10-06_leg2_bathymetry_dmo/20100518.dat	unknown_or_survey	lon_lat_depth_3col	5526.0	16	5526	keep	False										
KR10-06_leg2_bathymetry_dmo::T20100517.dat	KR10-06	KR10-06_leg2_bathymetry_dmo	KR10-06_leg2_bathymetry_dmo/T20100517.dat	transit	lon_lat_depth_3col	281526.0	1754	281526	keep	False										
KR10-06_leg2_bathymetry_dmo::T20100518.dat	KR10-06	KR10-06_leg2_bathymetry_dmo	KR10-06_leg2_bathymetry_dmo/T20100518.dat	transit	lon_lat_depth_3col	555689.0	988	555689	keep	False										
KR10-07_bathymetry_dmo::20100529.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/20100529.dat	unknown_or_survey	lon_lat_depth_3col	171219.0	214	171219	keep	False										
KR10-07_bathymetry_dmo::20100604.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/20100604.dat	unknown_or_survey	lon_lat_depth_3col	52699.0	68	52699	keep	False										
KR10-07_bathymetry_dmo::20100605.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/20100605.dat	unknown_or_survey	lon_lat_depth_3col	46003.0	40	46003	keep	False										
KR10-07_bathymetry_dmo::T20100523.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100523.dat	transit	lon_lat_depth_3col	125392.0	80	125392	keep	False										
KR10-07_bathymetry_dmo::T20100524.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100524.dat	transit	lon_lat_depth_3col	264584.0	97	264584	keep	False										
KR10-07_bathymetry_dmo::T20100525.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100525.dat	transit	lon_lat_depth_3col	109160.0	10	109160	keep	False										
KR10-07_bathymetry_dmo::T20100526.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100526.dat	transit	lon_lat_depth_3col	222489.0	72	222489	keep	False										
KR10-07_bathymetry_dmo::T20100528.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100528.dat	transit	lon_lat_depth_3col	187393.0	62	187393	keep	False										
KR10-07_bathymetry_dmo::T20100529.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100529.dat	transit	lon_lat_depth_3col	1095210.0	1348	1095210	keep	False										
KR10-07_bathymetry_dmo::T20100530.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100530.dat	transit	lon_lat_depth_3col	890116.0	965	890116	keep	False										
KR10-07_bathymetry_dmo::T20100531.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100531.dat	transit	lon_lat_depth_3col	138214.0	87	138214	keep	False										
KR10-07_bathymetry_dmo::T20100603.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100603.dat	transit	lon_lat_depth_3col	693204.0	767	693204	keep	False										
KR10-07_bathymetry_dmo::T20100604.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100604.dat	transit	lon_lat_depth_3col	125013.0	498	125013	keep	False										
KR10-07_bathymetry_dmo::T20100605.dat	KR10-07	KR10-07_bathymetry_dmo	KR10-07_bathymetry_dmo/T20100605.dat	transit	lon_lat_depth_3col	1465110.0	579	1465110	keep	False										
KR10-08_bathymetry_dmo::20100612.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100612.dat	unknown_or_survey	lon_lat_depth_3col	306158.0	1780	306158	keep	False										
KR10-08_bathymetry_dmo::20100613.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100613.dat	unknown_or_survey	lon_lat_depth_3col	357844.0	1064	357844	keep	False										
KR10-08_bathymetry_dmo::20100614.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100614.dat	unknown_or_survey	lon_lat_depth_3col	269865.0	1338	269865	keep	False										
KR10-08_bathymetry_dmo::20100615.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100615.dat	unknown_or_survey	lon_lat_depth_3col	236218.0	1599	236218	keep	False										
KR10-08_bathymetry_dmo::20100618.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100618.dat	unknown_or_survey	lon_lat_depth_3col	125062.0	521	125062	keep	False										
KR10-08_bathymetry_dmo::20100619.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100619.dat	unknown_or_survey	lon_lat_depth_3col	316993.0	1717	316993	keep	False										
KR10-08_bathymetry_dmo::20100620.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100620.dat	unknown_or_survey	lon_lat_depth_3col	430159.0	1934	430159	keep	False										
KR10-08_bathymetry_dmo::20100621.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100621.dat	unknown_or_survey	lon_lat_depth_3col	250928.0	1196	250928	keep	False										
KR10-08_bathymetry_dmo::20100622.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100622.dat	unknown_or_survey	lon_lat_depth_3col	329704.0	1981	329704	keep	False										
KR10-08_bathymetry_dmo::20100623.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/20100623.dat	unknown_or_survey	lon_lat_depth_3col	4114.0	40	4114	keep	False										
KR10-08_bathymetry_dmo::T20100610.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100610.dat	transit	lon_lat_depth_3col	352938.0	1955	352938	keep	False										
KR10-08_bathymetry_dmo::T20100611.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100611.dat	transit	lon_lat_depth_3col	418354.0	2740	418354	keep	False										
KR10-08_bathymetry_dmo::T20100612.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100612.dat	transit	lon_lat_depth_3col	202406.0	1567	202406	keep	False										
KR10-08_bathymetry_dmo::T20100615.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100615.dat	transit	lon_lat_depth_3col	121208.0	875	121208	keep	False										
KR10-08_bathymetry_dmo::T20100616.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100616.dat	transit	lon_lat_depth_3col	560918.0	3952	560918	keep	False										
KR10-08_bathymetry_dmo::T20100617.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100617.dat	transit	lon_lat_depth_3col	1130620.0	2397	1130620	keep	False										
KR10-08_bathymetry_dmo::T20100618.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100618.dat	transit	lon_lat_depth_3col	443795.0	3340	443795	keep	False										
KR10-08_bathymetry_dmo::T20100623.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100623.dat	transit	lon_lat_depth_3col	504887.0	3839	504887	keep	False										
KR10-08_bathymetry_dmo::T20100624.dat	KR10-08	KR10-08_bathymetry_dmo	KR10-08_bathymetry_dmo/T20100624.dat	transit	lon_lat_depth_3col	842378.0	2772	842378	keep	False										
KR10-09_bathymetry_dmo::20100701.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100701.dat	unknown_or_survey	lon_lat_depth_3col	13284.0	30	13284	keep	False										
KR10-09_bathymetry_dmo::20100702.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100702.dat	unknown_or_survey	lon_lat_depth_3col	1142562.0	726	1142562	keep	False										
KR10-09_bathymetry_dmo::20100703.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100703.dat	unknown_or_survey	lon_lat_depth_3col	954132.0	935	954132	keep	False										
KR10-09_bathymetry_dmo::20100704.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100704.dat	unknown_or_survey	lon_lat_depth_3col	1304934.0	662	1304934	keep	False										
KR10-09_bathymetry_dmo::20100705.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100705.dat	unknown_or_survey	lon_lat_depth_3col	1302160.0	926	1302160	keep	False										
KR10-09_bathymetry_dmo::20100706.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100706.dat	unknown_or_survey	lon_lat_depth_3col	1319802.0	997	1319802	keep	False										
KR10-09_bathymetry_dmo::20100707.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100707.dat	unknown_or_survey	lon_lat_depth_3col	1296926.0	919	1296926	keep	False										
KR10-09_bathymetry_dmo::20100708.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100708.dat	unknown_or_survey	lon_lat_depth_3col	1203454.0	1348	1203454	keep	False										
KR10-09_bathymetry_dmo::20100709.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100709.dat	unknown_or_survey	lon_lat_depth_3col	1220194.0	729	1220194	keep	False										
KR10-09_bathymetry_dmo::20100710.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100710.dat	unknown_or_survey	lon_lat_depth_3col	433968.0	206	433968	keep	False										
KR10-09_bathymetry_dmo::20100711.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100711.dat	unknown_or_survey	lon_lat_depth_3col	1276618.0	972	1276618	keep	False										
KR10-09_bathymetry_dmo::20100712.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100712.dat	unknown_or_survey	lon_lat_depth_3col	89120.0	261	89120	keep	False										
KR10-09_bathymetry_dmo::20100713.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100713.dat	unknown_or_survey	lon_lat_depth_3col	988764.0	1920	988764	keep	False										
KR10-09_bathymetry_dmo::20100714.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100714.dat	unknown_or_survey	lon_lat_depth_3col	1291628.0	821	1291628	keep	False										
KR10-09_bathymetry_dmo::20100715.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100715.dat	unknown_or_survey	lon_lat_depth_3col	1307544.0	938	1307544	keep	False										
KR10-09_bathymetry_dmo::20100716.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100716.dat	unknown_or_survey	lon_lat_depth_3col	1286978.0	933	1286978	keep	False										
KR10-09_bathymetry_dmo::20100717.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100717.dat	unknown_or_survey	lon_lat_depth_3col	1256376.0	553	1256376	keep	False										
KR10-09_bathymetry_dmo::20100718.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100718.dat	unknown_or_survey	lon_lat_depth_3col	1240870.0	957	1240870	keep	False										
KR10-09_bathymetry_dmo::20100719.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100719.dat	unknown_or_survey	lon_lat_depth_3col	1176858.0	954	1176858	keep	False										
KR10-09_bathymetry_dmo::20100720.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100720.dat	unknown_or_survey	lon_lat_depth_3col	1223654.0	1092	1223654	keep	False										
KR10-09_bathymetry_dmo::20100721.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100721.dat	unknown_or_survey	lon_lat_depth_3col	1106472.0	1011	1106472	keep	False										
KR10-09_bathymetry_dmo::20100722.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100722.dat	unknown_or_survey	lon_lat_depth_3col	1234676.0	904	1234676	keep	False										
KR10-09_bathymetry_dmo::20100723.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100723.dat	unknown_or_survey	lon_lat_depth_3col	928496.0	1288	928496	keep	False										
KR10-09_bathymetry_dmo::20100724.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100724.dat	unknown_or_survey	lon_lat_depth_3col	74430.0	83	74430	keep	False										
KR10-09_bathymetry_dmo::20100725.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100725.dat	unknown_or_survey	lon_lat_depth_3col	1157490.0	912	1157490	keep	False										
KR10-09_bathymetry_dmo::20100726.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100726.dat	unknown_or_survey	lon_lat_depth_3col	1221124.0	82	1221124	keep	False										
KR10-09_bathymetry_dmo::20100727.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/20100727.dat	unknown_or_survey	lon_lat_depth_3col	855688.0	280	855688	keep	False										
KR10-09_bathymetry_dmo::T20100701.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/T20100701.dat	transit	lon_lat_depth_3col	889986.0	2856	889986	keep	False										
KR10-09_bathymetry_dmo::T20100724.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/T20100724.dat	transit	lon_lat_depth_3col	469489.0	2628	469489	keep	False										
KR10-09_bathymetry_dmo::T20100727.dat	KR10-09	KR10-09_bathymetry_dmo	KR10-09_bathymetry_dmo/T20100727.dat	transit	lon_lat_depth_3col	123260.0	135	123260	keep	False										
KR10-10_leg1_bathymetry_dmo::20100804.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100804.dat	unknown_or_survey	lon_lat_depth_3col	1470416.0	317	1470416	keep	False										
KR10-10_leg1_bathymetry_dmo::20100805.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100805.dat	unknown_or_survey	lon_lat_depth_3col	2450744.0	449	2450744	keep	False										
KR10-10_leg1_bathymetry_dmo::20100806.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100806.dat	unknown_or_survey	lon_lat_depth_3col	2439555.0	339	2439555	keep	False										
KR10-10_leg1_bathymetry_dmo::20100807.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100807.dat	unknown_or_survey	lon_lat_depth_3col	2790375.0	287	2790375	keep	False										
KR10-10_leg1_bathymetry_dmo::20100808.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100808.dat	unknown_or_survey	lon_lat_depth_3col	1126042.0	645	1126042	keep	False										
KR10-10_leg1_bathymetry_dmo::20100809.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100809.dat	unknown_or_survey	lon_lat_depth_3col	1889364.0	541	1889364	keep	False										
KR10-10_leg1_bathymetry_dmo::20100810.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100810.dat	unknown_or_survey	lon_lat_depth_3col	2213831.0	375	2213831	keep	False										
KR10-10_leg1_bathymetry_dmo::20100811.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100811.dat	unknown_or_survey	lon_lat_depth_3col	2103517.0	594	2103517	keep	False										
KR10-10_leg1_bathymetry_dmo::20100813.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100813.dat	unknown_or_survey	lon_lat_depth_3col	1153367.0	1422	1153367	keep	False										
KR10-10_leg1_bathymetry_dmo::20100814.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100814.dat	unknown_or_survey	lon_lat_depth_3col	1339820.0	415	1339820	keep	False										
KR10-10_leg1_bathymetry_dmo::20100815.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/20100815.dat	unknown_or_survey	lon_lat_depth_3col	1904838.0	134	1904838	keep	False										
KR10-10_leg1_bathymetry_dmo::T20100803.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/T20100803.dat	transit	lon_lat_depth_3col	2199078.0	420	2199078	keep	False										
KR10-10_leg1_bathymetry_dmo::T20100804.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/T20100804.dat	transit	lon_lat_depth_3col	1999252.0	354	1999252	keep	False										
KR10-10_leg1_bathymetry_dmo::T20100811.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/T20100811.dat	transit	lon_lat_depth_3col	146020.0	22	146020	keep	False										
KR10-10_leg1_bathymetry_dmo::T20100813.dat	KR10-10	KR10-10_leg1_bathymetry_dmo	KR10-10_leg1_bathymetry_dmo/T20100813.dat	transit	lon_lat_depth_3col	131325.0	23	131325	keep	False										
KR10-10_leg2_bathymetry_dmo::20100816.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100816.dat	unknown_or_survey	lon_lat_depth_3col	1193530.0	621	1193530	keep	False										
KR10-10_leg2_bathymetry_dmo::20100817.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100817.dat	unknown_or_survey	lon_lat_depth_3col	197242.0	78	197242	keep	False										
KR10-10_leg2_bathymetry_dmo::20100819.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100819.dat	unknown_or_survey	lon_lat_depth_3col	483321.0	463	483321	keep	False										
KR10-10_leg2_bathymetry_dmo::20100820.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100820.dat	unknown_or_survey	lon_lat_depth_3col	1942139.0	444	1942139	keep	False										
KR10-10_leg2_bathymetry_dmo::20100821.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100821.dat	unknown_or_survey	lon_lat_depth_3col	2612605.0	326	2612605	keep	False										
KR10-10_leg2_bathymetry_dmo::20100822.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100822.dat	unknown_or_survey	lon_lat_depth_3col	1067219.0	609	1067219	keep	False										
KR10-10_leg2_bathymetry_dmo::20100823.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100823.dat	unknown_or_survey	lon_lat_depth_3col	1843011.0	462	1843011	keep	False										
KR10-10_leg2_bathymetry_dmo::20100824.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100824.dat	unknown_or_survey	lon_lat_depth_3col	3193836.0	257	3193836	keep	False										
KR10-10_leg2_bathymetry_dmo::20100825.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100825.dat	unknown_or_survey	lon_lat_depth_3col	1129183.0	508	1129183	keep	False										
KR10-10_leg2_bathymetry_dmo::20100826.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100826.dat	unknown_or_survey	lon_lat_depth_3col	2371470.0	402	2371470	keep	False										
KR10-10_leg2_bathymetry_dmo::20100827.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100827.dat	unknown_or_survey	lon_lat_depth_3col	3117593.0	251	3117593	keep	False										
KR10-10_leg2_bathymetry_dmo::20100828.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100828.dat	unknown_or_survey	lon_lat_depth_3col	1781985.0	429	1781985	keep	False										
KR10-10_leg2_bathymetry_dmo::20100829.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100829.dat	unknown_or_survey	lon_lat_depth_3col	1038079.0	671	1038079	keep	False										
KR10-10_leg2_bathymetry_dmo::20100830.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100830.dat	unknown_or_survey	lon_lat_depth_3col	1044868.0	653	1044868	keep	False										
KR10-10_leg2_bathymetry_dmo::20100831.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100831.dat	unknown_or_survey	lon_lat_depth_3col	2147741.0	354	2147741	keep	False										
KR10-10_leg2_bathymetry_dmo::20100901.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100901.dat	unknown_or_survey	lon_lat_depth_3col	2517263.0	300	2517263	keep	False										
KR10-10_leg2_bathymetry_dmo::20100902.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/20100902.dat	unknown_or_survey	lon_lat_depth_3col	1529427.0	761	1529427	keep	False										
KR10-10_leg2_bathymetry_dmo::T20100904.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/T20100904.dat	transit	lon_lat_depth_3col	3247862.0	673	3247862	keep	False										
KR10-10_leg2_bathymetry_dmo::T20100905.dat	KR10-10	KR10-10_leg2_bathymetry_dmo	KR10-10_leg2_bathymetry_dmo/T20100905.dat	transit	lon_lat_depth_3col	36013.0	10	36013	keep	False										
KR10-11_bathymetry_dmo::20101013.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101013.dat	unknown_or_survey	lon_lat_depth_3col	22070.0	14	22070	keep	False										
KR10-11_bathymetry_dmo::20101014.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101014.dat	unknown_or_survey	lon_lat_depth_3col	1263930.0	770	1263930	keep	False										
KR10-11_bathymetry_dmo::20101015.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101015.dat	unknown_or_survey	lon_lat_depth_3col	1563383.0	493	1563383	keep	False										
KR10-11_bathymetry_dmo::20101016.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101016.dat	unknown_or_survey	lon_lat_depth_3col	1980939.0	292	1980939	keep	False										
KR10-11_bathymetry_dmo::20101017.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101017.dat	unknown_or_survey	lon_lat_depth_3col	795980.0	747	795980	keep	False										
KR10-11_bathymetry_dmo::20101018.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101018.dat	unknown_or_survey	lon_lat_depth_3col	2127863.0	489	2127863	keep	False										
KR10-11_bathymetry_dmo::20101019.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101019.dat	unknown_or_survey	lon_lat_depth_3col	1079483.0	189	1079483	keep	False										
KR10-11_bathymetry_dmo::20101023.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101023.dat	unknown_or_survey	lon_lat_depth_3col	478840.0	221	478840	keep	False										
KR10-11_bathymetry_dmo::20101024.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101024.dat	unknown_or_survey	lon_lat_depth_3col	776735.0	212	776735	keep	False										
KR10-11_bathymetry_dmo::20101025.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101025.dat	unknown_or_survey	lon_lat_depth_3col	1369629.0	608	1369629	keep	False										
KR10-11_bathymetry_dmo::20101026.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101026.dat	unknown_or_survey	lon_lat_depth_3col	147039.0	331	147039	keep	False										
KR10-11_bathymetry_dmo::20101031.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101031.dat	unknown_or_survey	lon_lat_depth_3col	642380.0	304	642380	keep	False										
KR10-11_bathymetry_dmo::20101101.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101101.dat	unknown_or_survey	lon_lat_depth_3col	249991.0	539	249991	keep	False										
KR10-11_bathymetry_dmo::20101102.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101102.dat	unknown_or_survey	lon_lat_depth_3col	1310399.0	1196	1310399	keep	False										
KR10-11_bathymetry_dmo::20101103.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101103.dat	unknown_or_survey	lon_lat_depth_3col	1078118.0	677	1078118	keep	False										
KR10-11_bathymetry_dmo::20101104.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101104.dat	unknown_or_survey	lon_lat_depth_3col	2149523.0	662	2149523	keep	False										
KR10-11_bathymetry_dmo::20101105.dat	KR10-11	KR10-11_bathymetry_dmo	KR10-11_bathymetry_dmo/20101105.dat	unknown_or_survey	lon_lat_depth_3col	1903049.0	531	1903049	keep	False										
