file_id	subzip_id	relative_path	filename	ext	size_bytes	line_count	col_count	is_ascii	has_header	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	status	notes	first_lines	used_for_points	data_layout	lon_col	lat_col	depth_col	date_col	time_col	sonar_idx_col	cruise_id_guess	date_guess	track_kind	file_role	include_in_points_raw	exclude_reason	duplicate_group_id	duplicate_candidate
MR01-K04_leg1_bathymetry_dmo::20010727.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010727.dat	20010727.dat	.dat	17821221	540037.0	3.0	True	False	153.689454	160.027927	39.276124	41.188062	4130.4	5756.4	positive	ok_xyz_3col		 153.691390  39.386256  5589.900 | 153.692185  39.384647  5588.800 | 153.692980  39.383034  5583.000 | 153.693785  39.381404  5584.800 | 153.694429  39.380102  5585.600	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010727	unknown_or_survey	raw_xyz_3col_candidate	True		350	False
MR01-K04_leg1_bathymetry_dmo::20010826.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010826.dat	20010826.dat	.dat	11644215	352855.0	3.0	True	False	-163.621644	-161.901267	53.064225	53.850559	193.3	9463.0	positive	ok_xyz_3col		-161.919809  53.460199  4733.200 | -161.922559  53.460608  4746.900 | -161.924857  53.460949  4762.600 | -161.927459  53.461335  4778.700 | -161.929961  53.461708  4785.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010826	unknown_or_survey	raw_xyz_3col_candidate	True		395	False
MR01-K04_leg1_bathymetry_dmo::20010725.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010725.dat	20010725.dat	.dat	15409449	466953.0	3.0	True	False	142.192628	146.316867	35.984808	37.217056	2257.1	8295.6	positive	ok_xyz_3col		 142.355519  36.875134  2868.800 | 142.354542  36.875137  2866.600 | 142.353521  36.875140  2869.500 | 142.352716  36.875142  2868.900 | 142.351879  36.875144  2871.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010725	unknown_or_survey	raw_xyz_3col_candidate	True		348	False
MR01-K04_leg1_bathymetry_dmo::20010806.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010806.dat	20010806.dat	.dat	22493922	681634.0	3.0	True	False	-140.792294	-134.924848	29.94259	30.444288	1534.0	5320.2	positive	ok_xyz_3col		-140.784800  30.438939  4817.100 | -140.784938  30.437015  4819.800 | -140.785071  30.435175  4816.600 | -140.785184  30.433618  4806.500 | -140.785296  30.432094  4794.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010806	unknown_or_survey	raw_xyz_3col_candidate	True		371	False
MR01-K04_leg1_bathymetry_dmo::20010804.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010804.dat	20010804.dat	.dat	21915894	664118.0	3.0	True	False	-153.244362	-148.025394	30.793837	31.953173	4335.2	5710.6	positive	ok_xyz_3col		-153.206361  31.940147  5416.300 | -153.206989  31.938408  5412.800 | -153.207532  31.936902  5410.600 | -153.208132  31.935237  5413.500 | -153.208560  31.934048  5411.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010804	unknown_or_survey	raw_xyz_3col_candidate	True		367	False
MR01-K04_leg1_bathymetry_dmo::20010813.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010813.dat	20010813.dat	.dat	24453924	741028.0	3.0	True	False	-137.563454	-134.932604	40.923992	42.66408	3078.5	4266.2	positive	ok_xyz_3col		-134.936900  40.951025  4099.700 | -134.938146  40.951957  4098.300 | -134.939963  40.953315  4092.600 | -134.941263  40.954285  4091.000 | -134.942612  40.955294  4092.900	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010813	unknown_or_survey	raw_xyz_3col_candidate	True		381	False
MR01-K04_leg1_bathymetry_dmo::20010807.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010807.dat	20010807.dat	.dat	22685685	687445.0	3.0	True	False	-135.08843	-134.930309	30.477936	32.642074	3935.6	5125.0	positive	ok_xyz_3col		-135.058698  30.504544  4541.600 | -135.056574  30.504932  4516.400 | -135.054579  30.505295  4510.100 | -135.052863  30.505607  4515.200 | -135.050942  30.505955  4524.100	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010807	unknown_or_survey	raw_xyz_3col_candidate	True		373	False
MR01-K04_leg1_bathymetry_dmo::20010811.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010811.dat	20010811.dat	.dat	22650936	686392.0	3.0	True	False	-135.10339	-134.921248	38.509829	39.967137	2296.8	9362.1	positive	ok_xyz_3col		-135.077466  38.513730  4469.300 | -135.074845  38.513660  4441.000 | -135.072491  38.513596  4431.300 | -135.070343  38.513536  4444.100 | -135.068510  38.513483  4471.000	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010811	unknown_or_survey	raw_xyz_3col_candidate	True		379	False
MR01-K04_leg1_bathymetry_dmo::20010724.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010724.dat	20010724.dat	.dat	40189083	1217851.0	3.0	True	False	142.277066	142.513045	36.875596	39.610944	794.4	2892.6	positive	ok_xyz_3col		 142.463998  39.610944   810.700 | 142.463694  39.610811   811.400 | 142.463350  39.610661   811.500 | 142.463044  39.610527   811.100 | 142.462734  39.610392   810.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010724	unknown_or_survey	raw_xyz_3col_candidate	True		346	False
MR01-K04_leg1_bathymetry_dmo::20010816.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010816.dat	20010816.dat	.dat	21240813	643661.0	3.0	True	False	-144.100957	-142.184894	45.512101	46.687134	4111.7	4925.5	positive	ok_xyz_3col		-142.206952  45.540723  4564.600 | -142.209147  45.542038  4560.600 | -142.211115  45.543216  4560.300 | -142.213232  45.544483  4562.800 | -142.215221  45.545674  4562.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010816	unknown_or_survey	raw_xyz_3col_candidate	True		384	False
MR01-K04_leg1_bathymetry_dmo::20010812.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010812.dat	20010812.dat	.dat	24225465	734105.0	3.0	True	False	-135.101525	-134.928076	39.921607	41.054128	2969.6	4454.2	positive	ok_xyz_3col		-135.059945  39.967376  3492.700 | -135.058090  39.966432  3464.300 | -135.056567  39.965658  3444.400 | -135.054801  39.964763  3437.200 | -135.053054  39.963874  3408.000	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010812	unknown_or_survey	raw_xyz_3col_candidate	True		380	False
MR01-K04_leg1_bathymetry_dmo::20010728.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010728.dat	20010728.dat	.dat	16036020	485940.0	3.0	True	False	159.788377	165.602042	40.458292	41.241262	4212.4	5897.0	positive	ok_xyz_3col		 159.831451  41.084927  5619.900 | 159.833750  41.086452  5618.100 | 159.836359  41.088183  5617.000 | 159.838628  41.089688  5608.600 | 159.840775  41.091112  5604.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010728	unknown_or_survey	raw_xyz_3col_candidate	True		351	False
MR01-K04_leg1_bathymetry_dmo::20010803.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010803.dat	20010803.dat	.dat	19498182	590854.0	3.0	True	False	-160.051761	-153.206958	31.831206	33.83319	5003.0	6218.3	positive	ok_xyz_3col		-160.009213  33.822884  5962.800 | -160.010009  33.820817  5952.000 | -160.010683  33.819065  5950.100 | -160.011373  33.817270  5951.300 | -160.012032  33.815556  5953.700	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010803	unknown_or_survey	raw_xyz_3col_candidate	True		365	False
MR01-K04_leg1_bathymetry_dmo::20010730.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010730.dat	20010730.dat	.dat	20031231	607007.0	3.0	True	False	-180.020252	179.520222	38.968682	39.741437	3747.0	5627.3	positive	invalid_lonlat_range	col_range: c1=[-180.02,179.52] c2=[38.97,39.74] c3=[3747.00,5627.30]; col1/col2 outside lon/lat bounds	 173.575747  39.736181  4774.900 | 173.575332  39.734434  4777.900 | 173.574934  39.732761  4774.600 | 173.574522  39.731030  4769.600 | 173.574132  39.729392  4766.300	False	unknown_or_non_bathymetry							MR01-K04	20010730	unknown_or_survey	nonstandard_or_invalid	False	used_for_points_false	355	False
MR01-K04_leg1_bathymetry_dmo::20010820.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010820.dat	20010820.dat	.dat	4197039	127183.0	3.0	True	False	-150.865248	-150.067745	50.102007	50.605532	895.3	9817.0	positive	ok_xyz_3col		-150.111770  50.110196  4839.400 | -150.112474  50.111985  4845.300 | -150.113188  50.113800  4849.700 | -150.113922  50.115668  4848.300 | -150.114560  50.117292  4851.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010820	unknown_or_survey	raw_xyz_3col_candidate	True		388	False
MR01-K04_leg1_bathymetry_dmo::20010801.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010801.dat	20010801.dat	.dat	16944807	513479.0	3.0	True	False	-173.873346	-166.721189	35.496167	37.494218	3867.9	6741.3	positive	ok_xyz_3col		-173.815503  37.476741  6269.000 | -173.816218  37.475463  6243.900 | -173.817461  37.473231  6216.900 | -173.818272  37.471781  6190.800 | -173.819219  37.470082  6166.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010801	unknown_or_survey	raw_xyz_3col_candidate	True		359	False
MR01-K04_leg1_bathymetry_dmo::20010805.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010805.dat	20010805.dat	.dat	21394164	648308.0	3.0	True	False	-148.037067	-140.785168	30.331643	30.920144	3785.6	6502.2	positive	ok_xyz_3col		-148.024668  30.911446  5117.400 | -148.024841  30.909800  5112.400 | -148.025021  30.908093  5118.100 | -148.025179  30.906585  5124.500 | -148.025343  30.905023  5132.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010805	unknown_or_survey	raw_xyz_3col_candidate	True		369	False
MR01-K04_leg1_bathymetry_dmo::20010802.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010802.dat	20010802.dat	.dat	19629291	594827.0	3.0	True	False	-166.772966	-160.012938	33.698846	35.630958	4063.9	6256.1	positive	ok_xyz_3col		-166.720585  35.630958  6041.100 | -166.721526  35.628546  6033.900 | -166.722452  35.626173  6035.100 | -166.723279  35.624055  6032.800 | -166.724100  35.621950  6029.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010802	unknown_or_survey	raw_xyz_3col_candidate	True		362	False
MR01-K04_leg1_bathymetry_dmo::20010824.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010824.dat	20010824.dat	.dat	20219067	612699.0	3.0	True	False	-157.874703	-155.840892	53.225469	54.265234	3619.0	6496.9	positive	ok_xyz_3col		-155.957539  53.226974  4516.700 | -155.955653  53.228208  4525.800 | -155.953735  53.229461  4533.000 | -155.951893  53.230666  4538.000 | -155.950377  53.231656  4537.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010824	unknown_or_survey	raw_xyz_3col_candidate	True		391	False
MR01-K04_leg1_bathymetry_dmo::20010823.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010823.dat	20010823.dat	.dat	24321627	737019.0	3.0	True	False	-155.959381	-153.113006	51.751425	53.304155	3806.6	6813.1	positive	ok_xyz_3col		-153.193403  51.761683  4701.000 | -153.192098  51.763384  4696.200 | -153.190892  51.764958  4695.300 | -153.189823  51.766352  4692.100 | -153.188654  51.767876  4688.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010823	unknown_or_survey	raw_xyz_3col_candidate	True		390	False
MR01-K04_leg1_bathymetry_dmo::20010810.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010810.dat	20010810.dat	.dat	9719160	294520.0	3.0	True	False	-135.101254	-134.817455	36.467142	38.521418	3879.6	6000.4	positive	ok_xyz_3col		-135.060357  36.526211  5162.200 | -135.058436  36.525274  5162.600 | -135.056729  36.524441  5160.000 | -135.055096  36.523643  5156.500 | -135.053530  36.522878  5152.600	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010810	unknown_or_survey	raw_xyz_3col_candidate	True		378	False
MR01-K04_leg1_bathymetry_dmo::20010731.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010731.dat	20010731.dat	.dat	20663841	626177.0	3.0	True	False	-179.966443	-173.807319	37.375697	39.116462	3824.8	7469.0	positive	ok_xyz_3col		-179.850598  39.067168  5557.200 | -179.851596  39.065642  5554.300 | -179.852607  39.064093  5553.700 | -179.853480  39.062756  5551.600 | -179.854460  39.061255  5551.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010731	unknown_or_survey	raw_xyz_3col_candidate	True		357	False
MR01-K04_leg1_bathymetry_dmo::20010808.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010808.dat	20010808.dat	.dat	21961401	665497.0	3.0	True	False	-135.091213	-134.922646	32.583848	35.019211	3503.7	5365.4	positive	ok_xyz_3col		-135.064942  32.635504  4843.700 | -135.062977  32.634566  4846.100 | -135.061499  32.633860  4850.400 | -135.056320  32.631381  4841.200 | -135.054706  32.630607  4832.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010808	unknown_or_survey	raw_xyz_3col_candidate	True		375	False
MR01-K04_leg1_bathymetry_dmo::20010822.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010822.dat	20010822.dat	.dat	16758654	507838.0	3.0	True	False	-153.2087	-151.254612	50.772116	51.866206	41.6	9933.0	positive	ok_xyz_3col		-151.301376  50.879309  4926.600 | -151.303398  50.878106  4920.500 | -151.305383  50.876925  4914.700 | -151.307348  50.875756  4911.900 | -151.309333  50.874573  4912.600	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010822	unknown_or_survey	raw_xyz_3col_candidate	True		389	False
MR01-K04_leg1_bathymetry_dmo::20010817.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010817.dat	20010817.dat	.dat	23230713	703961.0	3.0	True	False	-145.910499	-143.988616	46.607248	47.609459	3905.9	4913.4	positive	ok_xyz_3col		-144.101482  46.607248  4631.700 | -144.099328  46.608797  4637.300 | -144.097617  46.610026  4634.000 | -144.095783  46.611342  4627.500 | -144.093745  46.612806  4627.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010817	unknown_or_survey	raw_xyz_3col_candidate	True		385	False
MR01-K04_leg1_bathymetry_dmo::20010809.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010809.dat	20010809.dat	.dat	6512055	197335.0	3.0	True	False	-135.100161	-134.924238	34.970769	36.475572	4103.0	6001.3	positive	ok_xyz_3col		-135.067266  35.015657  5138.700 | -135.064552  35.014880  5148.400 | -135.062915  35.014413  5157.900 | -135.060822  35.013813  5161.400 | -135.059052  35.013307  5168.000	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010809	unknown_or_survey	raw_xyz_3col_candidate	True		376	False
MR01-K04_leg1_bathymetry_dmo::20010818.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010818.dat	20010818.dat	.dat	24100989	730333.0	3.0	True	False	-148.003817	-145.488174	47.480678	48.976467	3235.2	4867.3	positive	ok_xyz_3col		-145.504828  47.493629  4822.000 | -145.506453  47.495509  4827.700 | -145.507672  47.496918  4826.500 | -145.509125  47.498598  4826.800 | -145.510398  47.500071  4829.100	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010818	unknown_or_survey	raw_xyz_3col_candidate	True		386	False
MR01-K04_leg1_bathymetry_dmo::20010814.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010814.dat	20010814.dat	.dat	24575232	744704.0	3.0	True	False	-139.981766	-137.468518	42.586116	44.18998	2894.5	4427.1	positive	ok_xyz_3col		-137.564512  42.588815  4122.600 | -137.563068  42.590084  4116.300 | -137.561579  42.591395  4115.000 | -137.560283  42.592536  4116.600 | -137.558982  42.593682  4123.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010814	unknown_or_survey	raw_xyz_3col_candidate	True		382	False
MR01-K04_leg1_bathymetry_dmo::20010815.dat	MR01-K04_leg1_bathymetry_dmo	MR01-K04_leg1_bathymetry_dmo/20010815.dat	20010815.dat	.dat	20981763	635811.0	3.0	True	False	-142.347593	-139.888001	44.109899	45.616834	2924.5	4777.4	positive	ok_xyz_3col		-139.983294  44.109899  4356.800 | -139.981686  44.111262  4355.500 | -139.979886  44.112791  4362.500 | -139.978337  44.114105  4362.700 | -139.977061  44.115185  4356.600	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K04	20010815	unknown_or_survey	raw_xyz_3col_candidate	True		383	False
KR19-E03_leg2_bathymetry_dmo::KR19-E03_leg2_t.dat	KR19-E03_leg2_bathymetry_dmo	KR19-E03_leg2_bathymetry_dmo/KR19-E03_leg2_t.dat	KR19-E03_leg2_t.dat	.dat	9508032	279648.0	3.0	True	False	134.857522	139.815276	32.886386	35.020407	50.906	3781.259	positive	ok_xyz_3col		 139.731582  35.020407   727.116 | 139.732482  35.020407   717.935 | 139.733382  35.020407   701.799 | 139.735182  35.020407   667.484 | 139.736082  35.020407   659.237	True	lon_lat_depth_3col	0.0	1.0	2.0				KR19-E03		transit	raw_xyz_3col_candidate	True		4365	False
KR19-E03_leg2_bathymetry_dmo::KR19-E03_leg2.dat	KR19-E03_leg2_bathymetry_dmo	KR19-E03_leg2_bathymetry_dmo/KR19-E03_leg2.dat	KR19-E03_leg2.dat	.dat	34357374	1010511.0	3.0	True	False	133.664501	135.5921	31.905845	33.434144	155.253	4896.671	positive	ok_xyz_3col		 134.337631  33.434144   197.087 | 134.338530  33.434144   197.184 | 134.339430  33.434144   196.374 | 134.340330  33.434144   198.052 | 134.333131  33.433244   192.781	True	lon_lat_depth_3col	0.0	1.0	2.0				KR19-E03		unknown_or_survey	raw_xyz_3col_candidate	True		4364	False
KR12-08_bathymetry_dmo::20120315.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120315.dat	20120315.dat	.dat	40547991	1228727.0	3.0	True	False	143.978273	144.818446	42.244613	42.406354	598.4	2717.9	positive	ok_xyz_3col		 144.749735  42.268608  2048.800 | 144.751039  42.268888  2051.600 | 144.752400  42.269179  2049.600 | 144.753411  42.269396  2043.500 | 144.754526  42.269635  2041.500	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120315	unknown_or_survey	raw_xyz_3col_candidate	True		3602	False
KR12-08_bathymetry_dmo::20120318.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120318.dat	20120318.dat	.dat	1812624	54928.0	3.0	True	False	144.046088	144.419903	41.286567	41.667527	2353.9	3930.5	positive	ok_xyz_3col		 144.415894  41.652592  2834.900 | 144.413940  41.652509  2821.100 | 144.412202  41.652436  2797.800 | 144.409854  41.652338  2777.900 | 144.408465  41.652279  2768.900	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120318	unknown_or_survey	raw_xyz_3col_candidate	True		3605	False
KR12-08_bathymetry_dmo::20120316.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120316.dat	20120316.dat	.dat	29164806	883782.0	3.0	True	False	144.537445	144.812529	42.078146	42.376754	1611.0	2197.2	positive	ok_xyz_3col		 144.753899  42.250338  2077.700 | 144.754763  42.250862  2082.700 | 144.755784  42.251480  2086.600 | 144.756766  42.252076  2086.900 | 144.757808  42.252707  2077.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120316	unknown_or_survey	raw_xyz_3col_candidate	True		3603	False
KR12-08_bathymetry_dmo::T20120318.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120318.dat	T20120318.dat	.dat	69104112	2094064.0	3.0	True	False	141.045347	144.128715	36.141742	41.319151	131.69	4389.6	positive	ok_xyz_3col		 144.108013  41.294037  3140.100 | 144.106464  41.294729  3143.500 | 144.105886  41.294983  3175.600 | 144.105163  41.295304  3181.400 | 144.104321  41.295686  3161.500	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120318	transit	raw_xyz_3col_candidate	True		4799	False
KR12-08_bathymetry_dmo::T20120317.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120317.dat	T20120317.dat	.dat	1273437	38589.0	3.0	True	False	144.481788	144.680715	41.896975	42.085255	1720.7	2083.7	positive	ok_xyz_3col		 144.680715  42.044196  1908.200 | 144.680100  42.045028  1910.200 | 144.679520  42.045812  1908.400 | 144.678957  42.046573  1905.600 | 144.678452  42.047249  1902.200	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120317	transit	raw_xyz_3col_candidate	True		4798	False
KR12-08_bathymetry_dmo::20120317.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120317.dat	20120317.dat	.dat	23294700	705900.0	3.0	True	False	144.304627	144.843528	41.599969	42.294381	1766.2	4244.2	positive	ok_xyz_3col		 144.818017  42.282753  2126.100 | 144.816502  42.282325  2134.400 | 144.815558  42.282060  2133.900 | 144.814248  42.281691  2128.400 | 144.813071  42.281358  2126.100	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120317	unknown_or_survey	raw_xyz_3col_candidate	True		3604	False
KR12-08_bathymetry_dmo::20120314.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120314.dat	20120314.dat	.dat	8065596	244412.0	3.0	True	False	144.384531	144.827818	42.111196	42.314192	1399.6	2386.9	positive	ok_xyz_3col		 144.384531  42.145465  1484.900 | 144.384978  42.144773  1486.600 | 144.385391  42.144136  1476.100 | 144.385681  42.143687  1474.700 | 144.386082  42.143067  1482.400	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120314	unknown_or_survey	raw_xyz_3col_candidate	True		3601	False
KR12-08_bathymetry_dmo::T20120319.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120319.dat	T20120319.dat	.dat	5674548	171956.0	3.0	True	False	140.978727	141.060672	35.846113	36.143588	114.15	571.83	positive	ok_xyz_3col		 141.060647  36.141642   545.490 | 141.060312  36.141686   542.670 | 141.060109  36.141713   540.980 | 141.059828  36.141749   540.570 | 141.059621  36.141776   539.790	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120319	transit	raw_xyz_3col_candidate	True		4800	False
KR12-08_bathymetry_dmo::T20120314.dat	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120314.dat	T20120314.dat	.dat	31274397	947709.0	3.0	True	False	141.482294	144.404414	41.666472	42.144742	113.04	2162.1	positive	ok_xyz_3col		 141.482294  41.683217   249.420 | 141.482295  41.683179   252.340 | 141.482297  41.683141   255.190 | 141.482301  41.682909   251.130 | 141.482304  41.682809   252.090	True	lon_lat_depth_3col	0.0	1.0	2.0				KR12-08	20120314	transit	raw_xyz_3col_candidate	True		4797	False
KR16-07_bathymetry_dmo::KR16-07_bathymetry_dmo/2_OpenCheckData/KR16-07/KR16-07.dat	KR16-07_bathymetry_dmo	KR16-07_bathymetry_dmo/2_OpenCheckData/KR16-07/KR16-07.dat	KR16-07.dat	.dat	41106	1209.0	3.0	True	False	136.965406	137.008584	33.541972	33.594175	2019.572	2039.135	positive	ok_xyz_3col		 136.987894  33.594175  2028.280 | 136.988794  33.594175  2028.984 | 136.989694  33.594175  2030.288 | 136.990593  33.594175  2025.492 | 136.991493  33.594175  2027.635	True	lon_lat_depth_3col	0.0	1.0	2.0				KR16-07		unknown_or_survey	raw_xyz_3col_candidate	True		4268	False
KR04-13_leg2_bathymetry_dmo::20041023.dat	KR04-13_leg2_bathymetry_dmo	KR04-13_leg2_bathymetry_dmo/20041023.dat	20041023.dat	.dat	46418691	1406627.0	3.0	True	False	139.295528	139.510369	33.834296	34.518829	18.01	1614.8	positive	ok_xyz_3col		 139.345126  34.518793   315.480 | 139.344979  34.518780   315.510 | 139.344840  34.518767   313.520 | 139.344689  34.518753   311.720 | 139.344545  34.518740   312.300	True	lon_lat_depth_3col	0.0	1.0	2.0				KR04-13	20041023	unknown_or_survey	raw_xyz_3col_candidate	True		1352	False
KR04-13_leg2_bathymetry_dmo::20041026.dat	KR04-13_leg2_bathymetry_dmo	KR04-13_leg2_bathymetry_dmo/20041026.dat	20041026.dat	.dat	2843577	86169.0	3.0	True	False	140.038334	140.087933	31.101455	31.172812	1146.7	1434.8	positive	ok_xyz_3col		 140.070145  31.172812  1149.500 | 140.069702  31.172782  1153.300 | 140.069123  31.172745  1159.900 | 140.068836  31.172726  1160.800 | 140.068290  31.172690  1164.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KR04-13	20041026	unknown_or_survey	raw_xyz_3col_candidate	True		1359	False
KR04-13_leg2_bathymetry_dmo::20041025.dat	KR04-13_leg2_bathymetry_dmo	KR04-13_leg2_bathymetry_dmo/20041025.dat	20041025.dat	.dat	84539631	2561807.0	3.0	True	False	139.725753	140.070186	31.170793	32.768501	291.87	1554.0	positive	ok_xyz_3col		 139.733324  32.768215   502.740 | 139.733234  32.768207   503.640 | 139.733141  32.768198   504.020 | 139.733051  32.768190   500.140 | 139.732966  32.768181   500.590	True	lon_lat_depth_3col	0.0	1.0	2.0				KR04-13	20041025	unknown_or_survey	raw_xyz_3col_candidate	True		1358	False
KR04-13_leg2_bathymetry_dmo::20041024.dat	KR04-13_leg2_bathymetry_dmo	KR04-13_leg2_bathymetry_dmo/20041024.dat	20041024.dat	.dat	77297352	2342344.0	3.0	True	False	139.46912	139.739872	32.767458	33.839729	168.68	1800.0	positive	ok_xyz_3col		 139.507320  33.839729  1343.900 | 139.504872  33.839356  1338.600 | 139.504534  33.839306  1334.800 | 139.503991  33.839224  1332.300 | 139.503713  33.839180  1336.900	True	lon_lat_depth_3col	0.0	1.0	2.0				KR04-13	20041024	unknown_or_survey	raw_xyz_3col_candidate	True		1355	False
KM16-06_bathymetry_dmo::KM16-06.dat	KM16-06_bathymetry_dmo	KM16-06_bathymetry_dmo/KM16-06.dat	KM16-06.dat	.dat	4527270	133155.0	3.0	True	False	139.220761	142.263536	34.916731	36.28196	596.307	4109.73	positive	ok_xyz_3col		 142.132142  36.281960  3807.713 | 142.142041  36.281960  3923.812 | 142.145641  36.281960  3946.616 | 142.146541  36.281960  3947.486 | 142.147441  36.281960  3955.987	True	lon_lat_depth_3col	0.0	1.0	2.0				KM16-06		unknown_or_survey	raw_xyz_3col_candidate	True		4041	False
